ix,iy,x_m,y_m,depth_m
31,32,-95.0,60.0,6.05
32,32,-90.0,60.0,6.1
33,32,-85.0,60.0,6.15
34,32,-80.0,60.0,6.2
35,32,-75.0,60.0,6.25
36,32,-70.0,60.0,6.3
37,32,-65.0,60.0,6.35
38,32,-60.0,60.0,6.4
39,32,-55.0,60.0,6.45
40,32,-50.0,60.0,6.5
41,32,-45.0,60.0,6.55
42,32,-40.0,60.0,6.6
43,32,-35.0,60.0,6.65
44,32,-30.0,60.0,6.7
45,32,-25.0,60.0,6.75
46,32,-20.0,60.0,6.8
47,32,-15.0,60.0,6.85
48,32,-10.0,60.0,6.9
49,32,-5.0,60.0,6.95
50,32,0.0,60.0,7.0
51,32,5.0,60.0,7.05
52,32,10.0,60.0,7.1
53,32,15.0,60.0,7.15
54,32,20.0,60.0,7.2
55,32,25.0,60.0,7.25
56,32,30.0,60.0,7.3
57,32,35.0,60.0,7.35
58,32,40.0,60.0,7.4
59,32,45.0,60.0,7.45
60,32,50.0,60.0,7.5
61,32,55.0,60.0,7.55
62,32,60.0,60.0,7.6
63,32,65.0,60.0,7.65
64,32,70.0,60.0,7.7
65,32,75.0,60.0,7.75
66,32,80.0,60.0,7.8
67,32,85.0,60.0,7.85
68,32,90.0,60.0,7.9
69,32,95.0,60.0,7.95
70,32,100.0,60.0,8.0
71,32,105.0,60.0,8.05
72,32,110.0,60.0,8.1
73,32,115.0,60.0,8.15
74,32,120.0,60.0,8.2
75,32,125.0,60.0,8.25
76,32,130.0,60.0,8.3
77,32,135.0,60.0,8.35
78,32,140.0,60.0,8.4
79,32,145.0,60.0,8.45
80,32,150.0,60.0,8.5
81,32,155.0,60.0,8.55
82,32,160.0,60.0,8.6
83,32,165.0,60.0,8.65
84,32,170.0,60.0,8.7
85,32,175.0,60.0,8.75
86,32,180.0,60.0,8.8
87,32,185.0,60.0,8.85
88,32,190.0,60.0,8.9
89,32,195.0,60.0,8.95
90,32,200.0,60.0,9.0
91,32,205.0,60.0,9.05
92,32,210.0,60.0,9.1
93,32,215.0,60.0,9.15
94,32,220.0,60.0,9.2
95,32,225.0,60.0,9.25
96,32,230.0,60.0,9.3
97,32,235.0,60.0,9.35
98,32,240.0,60.0,9.4
99,32,245.0,60.0,9.45
100,32,250.0,60.0,9.5
0,33,-250.0,65.0,4.5
1,33,-245.0,65.0,4.55
2,33,-240.0,65.0,4.6
3,33,-235.0,65.0,4.65
4,33,-230.0,65.0,4.7
5,33,-225.0,65.0,4.75
6,33,-220.0,65.0,4.8
7,33,-215.0,65.0,4.85
8,33,-210.0,65.0,4.9
9,33,-205.0,65.0,4.95
10,33,-200.0,65.0,5.0
11,33,-195.0,65.0,5.05
12,33,-190.0,65.0,5.1
13,33,-185.0,65.0,5.15
14,33,-180.0,65.0,5.2
15,33,-175.0,65.0,5.25
16,33,-170.0,65.0,5.3
17,33,-165.0,65.0,5.35
18,33,-160.0,65.0,5.4
19,33,-155.0,65.0,5.45
20,33,-150.0,65.0,5.5
21,33,-145.0,65.0,5.55
22,33,-140.0,65.0,5.6
23,33,-135.0,65.0,5.65
24,33,-130.0,65.0,5.7
25,33,-125.0,65.0,5.75
26,33,-120.0,65.0,5.8
27,33,-115.0,65.0,5.85
28,33,-110.0,65.0,5.9
29,33,-105.0,65.0,5.95
30,33,-100.0,65.0,6.0
31,33,-95.0,65.0,6.05
32,33,-90.0,65.0,6.1
33,33,-85.0,65.0,6.15
34,33,-80.0,65.0,6.2
35,33,-75.0,65.0,6.25
36,33,-70.0,65.0,6.3
37,33,-65.0,65.0,6.35
38,33,-60.0,65.0,6.4
39,33,-55.0,65.0,6.45
40,33,-50.0,65.0,6.5
41,33,-45.0,65.0,6.55
42,33,-40.0,65.0,6.6
43,33,-35.0,65.0,6.65
44,33,-30.0,65.0,6.7
45,33,-25.0,65.0,6.75
46,33,-20.0,65.0,6.8
47,33,-15.0,65.0,6.85
48,33,-10.0,65.0,6.9
49,33,-5.0,65.0,6.95
50,33,0.0,65.0,7.0
51,33,5.0,65.0,7.05
52,33,10.0,65.0,7.1
53,33,15.0,65.0,7.15
54,33,20.0,65.0,7.2
55,33,25.0,65.0,7.25
56,33,30.0,65.0,7.3
57,33,35.0,65.0,7.35
58,33,40.0,65.0,7.4
59,33,45.0,65.0,7.45
60,33,50.0,65.0,7.5
61,33,55.0,65.0,7.55
62,33,60.0,65.0,7.6
63,33,65.0,65.0,7.65
64,33,70.0,65.0,7.7
65,33,75.0,65.0,7.75
66,33,80.0,65.0,7.8
67,33,85.0,65.0,7.85
68,33,90.0,65.0,7.9
69,33,95.0,65.0,7.95
70,33,100.0,65.0,8.0
71,33,105.0,65.0,8.05
72,33,110.0,65.0,8.1
73,33,115.0,65.0,8.15
74,33,120.0,65.0,8.2
75,33,125.0,65.0,8.25
76,33,130.0,65.0,8.3
77,33,135.0,65.0,8.35
78,33,140.0,65.0,8.4
79,33,145.0,65.0,8.45
80,33,150.0,65.0,8.5
81,33,155.0,65.0,8.55
82,33,160.0,65.0,8.6
83,33,165.0,65.0,8.65
84,33,170.0,65.0,8.7
85,33,175.0,65.0,8.75
86,33,180.0,65.0,8.8
87,33,185.0,65.0,8.85
88,33,190.0,65.0,8.9
89,33,195.0,65.0,8.95
90,33,200.0,65.0,9.0
91,33,205.0,65.0,9.05
92,33,210.0,65.0,9.1
93,33,215.0,65.0,9.15
94,33,220.0,65.0,9.2
95,33,225.0,65.0,9.25
96,33,230.0,65.0,9.3
97,33,235.0,65.0,9.35
98,33,240.0,65.0,9.4
99,33,245.0,65.0,9.45
100,33,250.0,65.0,9.5
0,34,-250.0,70.0,4.5
1,34,-245.0,70.0,4.55
2,34,-240.0,70.0,4.6
3,34,-235.0,70.0,4.65
4,34,-230.0,70.0,4.7
5,34,-225.0,70.0,4.75
6,34,-220.0,70.0,4.8
7,34,-215.0,70.0,4.85
8,34,-210.0,70.0,4.9
9,34,-205.0,70.0,4.95
10,34,-200.0,70.0,5.0
11,34,-195.0,70.0,5.05
12,34,-190.0,70.0,5.1
13,34,-185.0,70.0,5.15
14,34,-180.0,70.0,5.2
15,34,-175.0,70.0,5.25
16,34,-170.0,70.0,5.3
17,34,-165.0,70.0,5.35
18,34,-160.0,70.0,5.4
19,34,-155.0,70.0,5.45
20,34,-150.0,70.0,5.5
21,34,-145.0,70.0,5.55
22,34,-140.0,70.0,5.6
23,34,-135.0,70.0,5.65
24,34,-130.0,70.0,5.7
25,34,-125.0,70.0,5.75
26,34,-120.0,70.0,5.8
27,34,-115.0,70.0,5.85
28,34,-110.0,70.0,5.9
29,34,-105.0,70.0,5.95
30,34,-100.0,70.0,6.0
31,34,-95.0,70.0,6.05
32,34,-90.0,70.0,6.1
33,34,-85.0,70.0,6.15
34,34,-80.0,70.0,6.2
35,34,-75.0,70.0,6.25
36,34,-70.0,70.0,6.3
37,34,-65.0,70.0,6.35
38,34,-60.0,70.0,6.4
39,34,-55.0,70.0,6.45
40,34,-50.0,70.0,6.5
41,34,-45.0,70.0,6.55
42,34,-40.0,70.0,6.6
43,34,-35.0,70.0,6.65
44,34,-30.0,70.0,6.7
45,34,-25.0,70.0,6.75
46,34,-20.0,70.0,6.8
47,34,-15.0,70.0,6.85
48,34,-10.0,70.0,6.9
49,34,-5.0,70.0,6.95
50,34,0.0,70.0,7.0
51,34,5.0,70.0,7.05
52,34,10.0,70.0,7.1
53,34,15.0,70.0,7.15
54,34,20.0,70.0,7.2
55,34,25.0,70.0,7.25
56,34,30.0,70.0,7.3
57,34,35.0,70.0,7.35
58,34,40.0,70.0,7.4
59,34,45.0,70.0,7.45
60,34,50.0,70.0,7.5
61,34,55.0,70.0,7.55
62,34,60.0,70.0,7.6
63,34,65.0,70.0,7.65
64,34,70.0,70.0,7.7
65,34,75.0,70.0,7.75
66,34,80.0,70.0,7.8
67,34,85.0,70.0,7.85
68,34,90.0,70.0,7.9
69,34,95.0,70.0,7.95
70,34,100.0,70.0,8.0
71,34,105.0,70.0,8.05
72,34,110.0,70.0,8.1
73,34,115.0,70.0,8.15
74,34,120.0,70.0,8.2
75,34,125.0,70.0,8.25
76,34,130.0,70.0,8.3
77,34,135.0,70.0,8.35
78,34,140.0,70.0,8.4
79,34,145.0,70.0,8.45
80,34,150.0,70.0,8.5
81,34,155.0,70.0,8.55
82,34,160.0,70.0,8.6
83,34,165.0,70.0,8.65
84,34,170.0,70.0,8.7
85,34,175.0,70.0,8.75
86,34,180.0,70.0,8.8
87,34,185.0,70.0,8.85
88,34,190.0,70.0,8.9
89,34,195.0,70.0,8.95
90,34,200.0,70.0,9.0
91,34,205.0,70.0,9.05
92,34,210.0,70.0,9.1
93,34,215.0,70.0,9.15
94,34,220.0,70.0,9.2
95,34,225.0,70.0,9.25
96,34,230.0,70.0,9.3
97,34,235.0,70.0,9.35
98,34,240.0,70.0,9.4
99,34,245.0,70.0,9.45
100,34,250.0,70.0,9.5
0,35,-250.0,75.0,4.5
1,35,-245.0,75.0,4.55
2,35,-240.0,75.0,4.6
3,35,-235.0,75.0,4.65
4,35,-230.0,75.0,4.7
5,35,-225.0,75.0,4.75
6,35,-220.0,75.0,4.8
7,35,-215.0,75.0,4.85
8,35,-210.0,75.0,4.9
9,35,-205.0,75.0,4.95
10,35,-200.0,75.0,5.0
11,35,-195.0,75.0,5.05
12,35,-190.0,75.0,5.1
13,35,-185.0,75.0,5.15
14,35,-180.0,75.0,5.2
15,35,-175.0,75.0,5.25
16,35,-170.0,75.0,5.3
17,35,-165.0,75.0,5.35
18,35,-160.0,75.0,5.4
19,35,-155.0,75.0,5.45
20,35,-150.0,75.0,5.5
21,35,-145.0,75.0,5.55
22,35,-140.0,75.0,5.6
23,35,-135.0,75.0,5.65
24,35,-130.0,75.0,5.7
25,35,-125.0,75.0,5.75
26,35,-120.0,75.0,5.8
27,35,-115.0,75.0,5.85
28,35,-110.0,75.0,5.9
29,35,-105.0,75.0,5.95
30,35,-100.0,75.0,6.0
31,35,-95.0,75.0,6.05
32,35,-90.0,75.0,6.1
33,35,-85.0,75.0,6.15
34,35,-80.0,75.0,6.2
35,35,-75.0,75.0,6.25
36,35,-70.0,75.0,6.3
37,35,-65.0,75.0,6.35
38,35,-60.0,75.0,6.4
39,35,-55.0,75.0,6.45
40,35,-50.0,75.0,6.5
41,35,-45.0,75.0,6.55
42,35,-40.0,75.0,6.6
43,35,-35.0,75.0,6.65
44,35,-30.0,75.0,6.7
45,35,-25.0,75.0,6.75
46,35,-20.0,75.0,6.8
47,35,-15.0,75.0,6.85
48,35,-10.0,75.0,6.9
49,35,-5.0,75.0,6.95
50,35,0.0,75.0,7.0
51,35,5.0,75.0,7.05
52,35,10.0,75.0,7.1
53,35,15.0,75.0,7.15
54,35,20.0,75.0,7.2
55,35,25.0,75.0,7.25
56,35,30.0,75.0,7.3
57,35,35.0,75.0,7.35
58,35,40.0,75.0,7.4
59,35,45.0,75.0,7.45
60,35,50.0,75.0,7.5
61,35,55.0,75.0,7.55
62,35,60.0,75.0,7.6
63,35,65.0,75.0,7.65
64,35,70.0,75.0,7.7
65,35,75.0,75.0,7.75
66,35,80.0,75.0,7.8
67,35,85.0,75.0,7.85
68,35,90.0,75.0,7.9
69,35,95.0,75.0,7.95
70,35,100.0,75.0,8.0
71,35,105.0,75.0,8.05
72,35,110.0,75.0,8.1
73,35,115.0,75.0,8.15
74,35,120.0,75.0,8.2
75,35,125.0,75.0,8.25
76,35,130.0,75.0,8.3
77,35,135.0,75.0,8.35
78,35,140.0,75.0,8.4
79,35,145.0,75.0,8.45
80,35,150.0,75.0,8.5
81,35,155.0,75.0,8.55
82,35,160.0,75.0,8.6
83,35,165.0,75.0,8.65
84,35,170.0,75.0,8.7
85,35,175.0,75.0,8.75
86,35,180.0,75.0,8.8
87,35,185.0,75.0,8.85
88,35,190.0,75.0,8.9
89,35,195.0,75.0,8.95
90,35,200.0,75.0,9.0
91,35,205.0,75.0,9.05
92,35,210.0,75.0,9.1
93,35,215.0,75.0,9.15
94,35,220.0,75.0,9.2
95,35,225.0,75.0,9.25
96,35,230.0,75.0,9.3
97,35,235.0,75.0,9.35
98,35,240.0,75.0,9.4
99,35,245.0,75.0,9.45
100,35,250.0,75.0,9.5
0,36,-250.0,80.0,4.5
1,36,-245.0,80.0,4.55
2,36,-240.0,80.0,4.6
3,36,-235.0,80.0,4.65
4,36,-230.0,80.0,4.7
5,36,-225.0,80.0,4.75
6,36,-220.0,80.0,4.8
7,36,-215.0,80.0,4.85
8,36,-210.0,80.0,4.9
9,36,-205.0,80.0,4.95
10,36,-200.0,80.0,5.0
11,36,-195.0,80.0,5.05
12,36,-190.0,80.0,5.1
13,36,-185.0,80.0,5.15
14,36,-180.0,80.0,5.2
15,36,-175.0,80.0,5.25
16,36,-170.0,80.0,5.3
17,36,-165.0,80.0,5.35
18,36,-160.0,80.0,5.4
19,36,-155.0,80.0,5.45
20,36,-150.0,80.0,5.5
21,36,-145.0,80.0,5.55
22,36,-140.0,80.0,5.6
23,36,-135.0,80.0,5.65
24,36,-130.0,80.0,5.7
25,36,-125.0,80.0,5.75
26,36,-120.0,80.0,5.8
27,36,-115.0,80.0,5.85
28,36,-110.0,80.0,5.9
29,36,-105.0,80.0,5.95
30,36,-100.0,80.0,6.0
31,36,-95.0,80.0,6.05
32,36,-90.0,80.0,6.1
33,36,-85.0,80.0,6.15
34,36,-80.0,80.0,6.2
35,36,-75.0,80.0,6.25
36,36,-70.0,80.0,6.3
37,36,-65.0,80.0,6.35
38,36,-60.0,80.0,6.4
39,36,-55.0,80.0,6.45
40,36,-50.0,80.0,6.5
41,36,-45.0,80.0,6.55
42,36,-40.0,80.0,6.6
43,36,-35.0,80.0,6.65
44,36,-30.0,80.0,6.7
45,36,-25.0,80.0,6.75
46,36,-20.0,80.0,6.8
47,36,-15.0,80.0,6.85
48,36,-10.0,80.0,6.9
49,36,-5.0,80.0,6.95
50,36,0.0,80.0,7.0
51,36,5.0,80.0,7.05
52,36,10.0,80.0,7.1
53,36,15.0,80.0,7.15
54,36,20.0,80.0,7.2
55,36,25.0,80.0,7.25
56,36,30.0,80.0,7.3
57,36,35.0,80.0,7.35
58,36,40.0,80.0,7.4
59,36,45.0,80.0,7.45
60,36,50.0,80.0,7.5
61,36,55.0,80.0,7.55
62,36,60.0,80.0,7.6
63,36,65.0,80.0,7.65
64,36,70.0,80.0,7.7
65,36,75.0,80.0,7.75
66,36,80.0,80.0,7.8
67,36,85.0,80.0,7.85
68,36,90.0,80.0,7.9
69,36,95.0,80.0,7.95
70,36,100.0,80.0,8.0
71,36,105.0,80.0,8.05
72,36,110.0,80.0,8.1
73,36,115.0,80.0,8.15
74,36,120.0,80.0,8.2
75,36,125.0,80.0,8.25
76,36,130.0,80.0,8.3
77,36,135.0,80.0,8.35
78,36,140.0,80.0,8.4
79,36,145.0,80.0,8.45
80,36,150.0,80.0,8.5
81,36,155.0,80.0,8.55
82,36,160.0,80.0,8.6
83,36,165.0,80.0,8.65
84,36,170.0,80.0,8.7
85,36,175.0,80.0,8.75
86,36,180.0,80.0,8.8
87,36,185.0,80.0,8.85
88,36,190.0,80.0,8.9
89,36,195.0,80.0,8.95
90,36,200.0,80.0,9.0
91,36,205.0,80.0,9.05
92,36,210.0,80.0,9.1
93,36,215.0,80.0,9.15
94,36,220.0,80.0,9.2
95,36,225.0,80.0,9.25
96,36,230.0,80.0,9.3
97,36,235.0,80.0,9.35
98,36,240.0,80.0,9.4
99,36,245.0,80.0,9.45
100,36,250.0,80.0,9.5
0,37,-250.0,85.0,4.5
1,37,-245.0,85.0,4.55
2,37,-240.0,85.0,4.6
3,37,-235.0,85.0,4.65
4,37,-230.0,85.0,4.7
5,37,-225.0,85.0,4.75
6,37,-220.0,85.0,4.8
7,37,-215.0,85.0,4.85
8,37,-210.0,85.0,4.9
9,37,-205.0,85.0,4.95
10,37,-200.0,85.0,5.0
11,37,-195.0,85.0,5.05
12,37,-190.0,85.0,5.1
13,37,-185.0,85.0,5.15
14,37,-180.0,85.0,5.2
15,37,-175.0,85.0,5.25
16,37,-170.0,85.0,5.3
17,37,-165.0,85.0,5.35
18,37,-160.0,85.0,5.4
19,37,-155.0,85.0,5.45
20,37,-150.0,85.0,5.5
21,37,-145.0,85.0,5.55
22,37,-140.0,85.0,5.6
23,37,-135.0,85.0,5.65
24,37,-130.0,85.0,5.7
25,37,-125.0,85.0,5.75
26,37,-120.0,85.0,5.8
27,37,-115.0,85.0,5.85
28,37,-110.0,85.0,5.9
29,37,-105.0,85.0,5.95
30,37,-100.0,85.0,6.0
31,37,-95.0,85.0,6.05
32,37,-90.0,85.0,6.1
33,37,-85.0,85.0,6.15
34,37,-80.0,85.0,6.2
35,37,-75.0,85.0,6.25
36,37,-70.0,85.0,6.3
37,37,-65.0,85.0,6.35
38,37,-60.0,85.0,6.4
39,37,-55.0,85.0,6.45
40,37,-50.0,85.0,6.5
41,37,-45.0,85.0,6.55
42,37,-40.0,85.0,6.6
43,37,-35.0,85.0,6.65
44,37,-30.0,85.0,6.7
45,37,-25.0,85.0,6.75
46,37,-20.0,85.0,6.8
47,37,-15.0,85.0,6.85
48,37,-10.0,85.0,6.9
49,37,-5.0,85.0,6.95
50,37,0.0,85.0,7.0
51,37,5.0,85.0,7.05
52,37,10.0,85.0,7.1
53,37,15.0,85.0,7.15
54,37,20.0,85.0,7.2
55,37,25.0,85.0,7.25
56,37,30.0,85.0,7.3
57,37,35.0,85.0,7.35
58,37,40.0,85.0,7.4
59,37,45.0,85.0,7.45
60,37,50.0,85.0,7.5
61,37,55.0,85.0,7.55
62,37,60.0,85.0,7.6
63,37,65.0,85.0,7.65
64,37,70.0,85.0,7.7
65,37,75.0,85.0,7.75
66,37,80.0,85.0,7.8
67,37,85.0,85.0,7.85
68,37,90.0,85.0,7.9
69,37,95.0,85.0,7.95
70,37,100.0,85.0,8.0
71,37,105.0,85.0,8.05
72,37,110.0,85.0,8.1
73,37,115.0,85.0,8.15
74,37,120.0,85.0,8.2
75,37,125.0,85.0,8.25
76,37,130.0,85.0,8.3
77,37,135.0,85.0,8.35
78,37,140.0,85.0,8.4
79,37,145.0,85.0,8.45
80,37,150.0,85.0,8.5
81,37,155.0,85.0,8.55
82,37,160.0,85.0,8.6
83,37,165.0,85.0,8.65
84,37,170.0,85.0,8.7
85,37,175.0,85.0,8.75
86,37,180.0,85.0,8.8
87,37,185.0,85.0,8.85
88,37,190.0,85.0,8.9
89,37,195.0,85.0,8.95
90,37,200.0,85.0,9.0
91,37,205.0,85.0,9.05
92,37,210.0,85.0,9.1
93,37,215.0,85.0,9.15
94,37,220.0,85.0,9.2
95,37,225.0,85.0,9.25
96,37,230.0,85.0,9.3
97,37,235.0,85.0,9.35
98,37,240.0,85.0,9.4
99,37,245.0,85.0,9.45
100,37,250.0,85.0,9.5
0,38,-250.0,90.0,4.5
1,38,-245.0,90.0,4.55
2,38,-240.0,90.0,4.6
3,38,-235.0,90.0,4.65
4,38,-230.0,90.0,4.7
5,38,-225.0,90.0,4.75
6,38,-220.0,90.0,4.8
7,38,-215.0,90.0,4.85
8,38,-210.0,90.0,4.9
9,38,-205.0,90.0,4.95
10,38,-200.0,90.0,5.0
11,38,-195.0,90.0,5.05
12,38,-190.0,90.0,5.1
13,38,-185.0,90.0,5.15
14,38,-180.0,90.0,5.2
15,38,-175.0,90.0,5.25
16,38,-170.0,90.0,5.3
17,38,-165.0,90.0,5.35
18,38,-160.0,90.0,5.4
19,38,-155.0,90.0,5.45
20,38,-150.0,90.0,5.5
21,38,-145.0,90.0,5.55
22,38,-140.0,90.0,5.6
23,38,-135.0,90.0,5.65
24,38,-130.0,90.0,5.7
25,38,-125.0,90.0,5.75
26,38,-120.0,90.0,5.8
27,38,-115.0,90.0,5.85
28,38,-110.0,90.0,5.9
29,38,-105.0,90.0,5.95
30,38,-100.0,90.0,6.0
31,38,-95.0,90.0,6.05
32,38,-90.0,90.0,6.1
33,38,-85.0,90.0,6.15
34,38,-80.0,90.0,6.2
35,38,-75.0,90.0,6.25
36,38,-70.0,90.0,6.3
37,38,-65.0,90.0,6.35
38,38,-60.0,90.0,6.4
39,38,-55.0,90.0,6.45
40,38,-50.0,90.0,6.5
41,38,-45.0,90.0,6.55
42,38,-40.0,90.0,6.6
43,38,-35.0,90.0,6.65
44,38,-30.0,90.0,6.7
45,38,-25.0,90.0,6.75
46,38,-20.0,90.0,6.8
47,38,-15.0,90.0,6.85
48,38,-10.0,90.0,6.9
49,38,-5.0,90.0,6.95
50,38,0.0,90.0,7.0
51,38,5.0,90.0,7.05
52,38,10.0,90.0,7.1
53,38,15.0,90.0,7.15
54,38,20.0,90.0,7.2
55,38,25.0,90.0,7.25
56,38,30.0,90.0,7.3
57,38,35.0,90.0,7.35
58,38,40.0,90.0,7.4
59,38,45.0,90.0,7.45
60,38,50.0,90.0,7.5
61,38,55.0,90.0,7.55
62,38,60.0,90.0,7.6
63,38,65.0,90.0,7.65
64,38,70.0,90.0,7.7
65,38,75.0,90.0,7.75
66,38,80.0,90.0,7.8
67,38,85.0,90.0,7.85
68,38,90.0,90.0,7.9
69,38,95.0,90.0,7.95
70,38,100.0,90.0,8.0
71,38,105.0,90.0,8.05
72,38,110.0,90.0,8.1
73,38,115.0,90.0,8.15
74,38,120.0,90.0,8.2
75,38,125.0,90.0,8.25
76,38,130.0,90.0,8.3
77,38,135.0,90.0,8.35
78,38,140.0,90.0,8.4
79,38,145.0,90.0,8.45
80,38,150.0,90.0,8.5
81,38,155.0,90.0,8.55
82,38,160.0,90.0,8.6
83,38,165.0,90.0,8.65
84,38,170.0,90.0,8.7
85,38,175.0,90.0,8.75
86,38,180.0,90.0,8.8
87,38,185.0,90.0,8.85
88,38,190.0,90.0,8.9
89,38,195.0,90.0,8.95
90,38,200.0,90.0,9.0
91,38,205.0,90.0,9.05
92,38,210.0,90.0,9.1
93,38,215.0,90.0,9.15
94,38,220.0,90.0,9.2
95,38,225.0,90.0,9.25
96,38,230.0,90.0,9.3
97,38,235.0,90.0,9.35
98,38,240.0,90.0,9.4
99,38,245.0,90.0,9.45
100,38,250.0,90.0,9.5
0,39,-250.0,95.0,4.5
1,39,-245.0,95.0,4.55
2,39,-240.0,95.0,4.6
3,39,-235.0,95.0,4.65
4,39,-230.0,95.0,4.7
5,39,-225.0,95.0,4.75
6,39,-220.0,95.0,4.8
7,39,-215.0,95.0,4.85
8,39,-210.0,95.0,4.9
9,39,-205.0,95.0,4.95
10,39,-200.0,95.0,5.0
11,39,-195.0,95.0,5.05
12,39,-190.0,95.0,5.1
13,39,-185.0,95.0,5.15
14,39,-180.0,95.0,5.2
15,39,-175.0,95.0,5.25
16,39,-170.0,95.0,5.3
17,39,-165.0,95.0,5.35
18,39,-160.0,95.0,5.4
19,39,-155.0,95.0,5.45
20,39,-150.0,95.0,5.5
21,39,-145.0,95.0,5.55
22,39,-140.0,95.0,5.6
23,39,-135.0,95.0,5.65
24,39,-130.0,95.0,5.7
25,39,-125.0,95.0,5.75
26,39,-120.0,95.0,5.8
27,39,-115.0,95.0,5.85
28,39,-110.0,95.0,5.9
29,39,-105.0,95.0,5.95
30,39,-100.0,95.0,6.0
31,39,-95.0,95.0,6.05
32,39,-90.0,95.0,6.1
33,39,-85.0,95.0,6.15
34,39,-80.0,95.0,6.2
35,39,-75.0,95.0,6.25
36,39,-70.0,95.0,6.3
37,39,-65.0,95.0,6.35
38,39,-60.0,95.0,6.4
39,39,-55.0,95.0,6.45
40,39,-50.0,95.0,6.5
41,39,-45.0,95.0,6.55
42,39,-40.0,95.0,6.6
43,39,-35.0,95.0,6.65
44,39,-30.0,95.0,6.7
45,39,-25.0,95.0,6.75
46,39,-20.0,95.0,6.8
47,39,-15.0,95.0,6.85
48,39,-10.0,95.0,6.9
49,39,-5.0,95.0,6.95
50,39,0.0,95.0,7.0
51,39,5.0,95.0,7.05
52,39,10.0,95.0,7.1
53,39,15.0,95.0,7.15
54,39,20.0,95.0,7.2
55,39,25.0,95.0,7.25
56,39,30.0,95.0,7.3
57,39,35.0,95.0,7.35
58,39,40.0,95.0,7.4
59,39,45.0,95.0,7.45
60,39,50.0,95.0,7.5
61,39,55.0,95.0,7.55
62,39,60.0,95.0,7.6
63,39,65.0,95.0,7.65
64,39,70.0,95.0,7.7
65,39,75.0,95.0,7.75
66,39,80.0,95.0,7.8
67,39,85.0,95.0,7.85
68,39,90.0,95.0,7.9
69,39,95.0,95.0,7.95
70,39,100.0,95.0,8.0
71,39,105.0,95.0,8.05
72,39,110.0,95.0,8.1
73,39,115.0,95.0,8.15
74,39,120.0,95.0,8.2
75,39,125.0,95.0,8.25
76,39,130.0,95.0,8.3
77,39,135.0,95.0,8.35
78,39,140.0,95.0,8.4
79,39,145.0,95.0,8.45
80,39,150.0,95.0,8.5
81,39,155.0,95.0,8.55
82,39,160.0,95.0,8.6
83,39,165.0,95.0,8.65
84,39,170.0,95.0,8.7
85,39,175.0,95.0,8.75
86,39,180.0,95.0,8.8
87,39,185.0,95.0,8.85
88,39,190.0,95.0,8.9
89,39,195.0,95.0,8.95
90,39,200.0,95.0,9.0
91,39,205.0,95.0,9.05
92,39,210.0,95.0,9.1
93,39,215.0,95.0,9.15
94,39,220.0,95.0,9.2
95,39,225.0,95.0,9.25
96,39,230.0,95.0,9.3
97,39,235.0,95.0,9.35
98,39,240.0,95.0,9.4
99,39,245.0,95.0,9.45
100,39,250.0,95.0,9.5
0,40,-250.0,100.0,4.5
1,40,-245.0,100.0,4.55
2,40,-240.0,100.0,4.6
3,40,-235.0,100.0,4.65
4,40,-230.0,100.0,4.7
5,40,-225.0,100.0,4.75
6,40,-220.0,100.0,4.8
7,40,-215.0,100.0,4.85
8,40,-210.0,100.0,4.9
9,40,-205.0,100.0,4.95
10,40,-200.0,100.0,5.0
11,40,-195.0,100.0,5.05
12,40,-190.0,100.0,5.1
13,40,-185.0,100.0,5.15
14,40,-180.0,100.0,5.2
15,40,-175.0,100.0,5.25
16,40,-170.0,100.0,5.3
17,40,-165.0,100.0,5.35
18,40,-160.0,100.0,5.4
19,40,-155.0,100.0,5.45
20,40,-150.0,100.0,5.5
21,40,-145.0,100.0,5.55
22,40,-140.0,100.0,5.6
23,40,-135.0,100.0,5.65
24,40,-130.0,100.0,5.7
25,40,-125.0,100.0,5.75
26,40,-120.0,100.0,5.8
27,40,-115.0,100.0,5.85
28,40,-110.0,100.0,5.9
29,40,-105.0,100.0,5.95
30,40,-100.0,100.0,6.0
31,40,-95.0,100.0,6.05
32,40,-90.0,100.0,6.1
33,40,-85.0,100.0,6.15
34,40,-80.0,100.0,6.2
35,40,-75.0,100.0,6.25
36,40,-70.0,100.0,6.3
37,40,-65.0,100.0,6.35
38,40,-60.0,100.0,6.4
39,40,-55.0,100.0,6.45
40,40,-50.0,100.0,6.5
41,40,-45.0,100.0,6.55
42,40,-40.0,100.0,6.6
43,40,-35.0,100.0,6.65
44,40,-30.0,100.0,6.7
45,40,-25.0,100.0,6.75
46,40,-20.0,100.0,6.8
47,40,-15.0,100.0,6.85
48,40,-10.0,100.0,6.9
49,40,-5.0,100.0,6.95
50,40,0.0,100.0,7.0
51,40,5.0,100.0,7.05
52,40,10.0,100.0,7.1
53,40,15.0,100.0,7.15
54,40,20.0,100.0,7.2
55,40,25.0,100.0,7.25
56,40,30.0,100.0,7.3
57,40,35.0,100.0,7.35
58,40,40.0,100.0,7.4
59,40,45.0,100.0,7.45
60,40,50.0,100.0,7.5
61,40,55.0,100.0,7.55
62,40,60.0,100.0,7.6
63,40,65.0,100.0,7.65
64,40,70.0,100.0,7.7
65,40,75.0,100.0,7.75
66,40,80.0,100.0,7.8
67,40,85.0,100.0,7.85
68,40,90.0,100.0,7.9
69,40,95.0,100.0,7.95
